id;Name;Name on Shirt;Nationality;Height(cm);Weight(Kg);Stronger foot;Favorite side;Reg. Pos.;Positions;Injury;Attack;Defence;Body balance;Stamina;Top speed;Responsiveness;Explosive power;Dribble accuracy;Dribble speed;Short pass accuracy;Short pass speed;Long pass accuracy;Long pass speed;Shot accuracy;Shot power;Free kick accuracy;Swerve;Header Accuracy;Jump;Ball control;Mentality;Keeper skills;Teamwork;Form;Weak foot accuracy;Weak foot frequency;P01 Classic No.10;P02 Anchor Man;P03 Trickster;P04 Darting Run;P05 Mazing Run;P06 Pinpoint Pass;P07 Early Cross;P08 Box to Box;P09 Cut Back Pass;P10 Incisive Run;P11 Long Ranger;P12 Enforcer;P13 Goal Poacher;P14 Dummy Runner;P15 Free Roaming;P16 Extra Attacker;P17 Chasing Back;P18 Talisman;P19 Fox in the Box;P20 Track Back;P21 Offensive Fullback;P22 180 Drag;P23 Flick(Sombrero);H01 Attack Minded;H02 Defence Master;S01 Weighted Pass;S02 Double Touch;S03 Run Around;S04 PK Taker;S05 1-touch play;S06 Outside Curve;S07 Lunging Tackle;S08 Diving Header;S09 Covering;S10 GK Long Throw;S11 Penalty Saver;S12 1-on-1 Keeper;S13 Long Throw;S14 Speed Merchant;S15 Shoulder Feint Skills;S16 Roulette Skills;S17 Flip Flap Skills;S18 Turning Skills;S19 Scissors Skills;S20 Flicking Skills;S21 Step On Skills;S22 Deft Touch Skills;S23 Super-Sub;S24 Long Range Drive;S25 Flip Flap Skills;S26 Jumping Volley;S27 Scissor Kick;S28 Knuckle Shot;S29 Heel Flick
1913;CARRAGHER;CARRAGHER;England;185;83;R;R;CB; CB LB RB DMF;2;72;89;87;87;81;86;81;74;74;76;79;78;79;65;84;64;68;85;86;76;92;50;85;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1938;MICHAEL CARRICK;CARRICK;England;189;78;R;R;DMF; CB DMF CMF AMF;1;76;73;75;83;77;82;75;82;71;90;92;88;84;75;82;74;75;74;74;82;75;45;87;6;7;6;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
1948;DENNIS WISE;WISE;England;168;66;R;R;CMF; DMF CMF;1;76;75;83;90;79;85;84;79;80;84;82;83;80;78;80;73;80;70;77;82;91;50;86;7;6;6;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1951;SHAY GIVEN;GIVEN;Ireland;185;84;R;R;GK; GK;1;30;91;86;69;67;94;83;56;60;56;65;62;66;45;85;45;48;53;90;63;85;87;74;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994;DAVID ALBELDA;ALBELDA;Spain;182;79;R;R;DMF; DMF CMF;1;63;84;88;88;77;86;77;74;71;80;78;77;78;66;84;70;72;86;86;76;88;50;87;7;4;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1997;W. BARRETT;BARRETT;Jamaica;190;84;R;R;GK; GK;1;30;86;84;75;64;88;83;54;59;64;61;67;69;41;76;42;44;57;89;63;87;88;78;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2008;CAPDEVILA;CAPDEVILA;Spain;182;78;L;R;LB; CB LB LMF;2;75;73;85;88;82;84;83;81;83;79;78;82;81;74;86;75;78;80;82;81;85;50;83;7;4;4;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;RICARDO GIUSTI;GIUSTI;Argentina;178;76;R;R;RMF; LB RB DMF CMF LMF RMF;2;74;80;82;89;80;84;79;84;81;83;79;81;78;72;81;76;76;72;78;81;81;50;88;6;6;5;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;VALERÓN;VALERON;Spain;184;74;R;R;AMF; CMF AMF;0;86;57;79;82;74;76;83;92;76;95;82;90;81;78;78;78;81;76;74;94;77;40;91;6;5;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
2032;MARQUINHOS;MARQUINHOS;Brazil;183;78;R;R;CB; CB DMF;1;68;88;85;85;84;87;83;76;77;79;79;77;78;69;82;67;70;87;87;79;83;50;79;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2033;LEDLEY KING;KING;England;188;89;R;R;CB; CB DMF;1;61;91;89;80;83;85;74;75;70;77;78;72;77;59;72;66;65;85;86;77;86;50;82;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2052;BILL LACEY;LACEY;Ireland;174;71;R;R;RWF; LB RB DMF CMF LMF RMF AMF LWF RWF SS;1;83;58;86;80;83;79;84;84;85;80;76;79;77;77;85;65;67;70;73;86;78;45;84;6;6;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2083;E. ŠLJIVO;SLJIVO;Bosnia and Herzegovina;178;70;R;R;CMF; DMF CMF RMF AMF;1;79;73;82;88;83;84;82;86;81;90;83;86;83;77;84;75;82;74;75;85;86;45;89;7;5;5;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2086;PETRI PASANEN;PASANEN;Finland;187;84;R;R;CB; CB LB RB;1;66;80;84;83;78;82;78;73;78;73;74;74;76;67;86;70;75;82;81;74;83;50;83;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2089;VAN DER VAART;VAN DER VAART;Netherlands;176;72;L;R;AMF; CMF LMF RMF AMF SS CF;1;84;53;80;83;81;83;85;89;82;88;85;88;85;83;86;86;92;77;77;91;78;45;82;7;5;4;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0
2120;M. VAN BOMMEL;V. BOMMEL;Netherlands;187;85;R;R;DMF; DMF CMF;1;75;78;88;89;79;85;75;81;77;85;87;88;89;77;92;79;81;80;77;84;93;50;88;6;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2130;S. FREY;FREY;France;189;88;L;R;GK; GK;1;30;87;88;69;71;96;82;54;58;55;64;61;64;45;84;45;48;53;88;55;81;87;81;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2138;ANDREA PIRLO;PIRLO;Italy;177;69;R;R;CMF; DMF CMF AMF;1;84;70;79;84;78;82;82;92;79;94;89;97;85;82;83;96;96;70;71;94;82;40;93;7;7;7;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0
2150;C. ABBIATI;ABBIATI;Italy;191;90;R;R;GK; GK;1;30;90;90;67;66;92;76;51;54;54;63;63;66;44;83;44;46;55;82;52;80;88;73;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2187;C. PANUCCI;PANUCCI;Italy;184;73;R;R;RB; CB RB;1;70;84;82;87;82;84;80;75;76;75;76;79;80;68;83;70;76;88;84;78;87;50;88;8;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2206;M. ASSUNÇÃO;ASSUNCAO;Brazil;178;76;R;R;DMF; DMF CMF;1;75;73;82;85;76;75;75;81;74;86;84;90;89;79;93;96;90;72;78;85;80;50;86;7;6;5;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2209;GIULIANO SARTI;SARTI;Italy;178;71;R;R;GK; GK;1;30;94;86;70;72;93;85;52;55;58;63;64;68;44;83;44;48;54;90;52;83;90;84;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2219;THOMAS LINKE;LINKE;Germany;183;79;R;R;CB; CB;2;60;86;86;82;76;87;78;73;73;75;73;74;72;62;80;63;64;86;81;73;85;50;84;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2250;HÉLTON;HELTON;Brazil;189;80;R;R;GK; GK;2;30;84;78;69;77;89;85;63;62;56;61;62;63;45;80;45;46;55;87;59;82;85;78;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2296;SAVIOLA;SAVIOLA;Argentina;168;63;R;R;SS; LWF RWF SS CF;1;85;39;77;85;89;86;94;88;90;76;76;75;76;85;80;70;76;79;84;86;75;50;78;6;6;5;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2315;BURDISSO;BURDISSO;Argentina;182;81;R;R;CB; CWP CB LB RB;2;64;85;84;83;78;82;77;73;76;73;75;75;76;65;80;66;68;84;85;74;82;50;84;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2345;ROBERTO BAGGIO;BAGGIO;Italy;174;71;R;R;SS; AMF LWF RWF SS CF;1;93;44;78;82;81;85;86;96;88;94;84;92;83;94;79;94;96;78;76;97;85;40;82;7;7;7;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1
2489;MATSUNAGA;MATSUNAGA;Japan;180;74;R;R;GK; GK;1;32;84;80;65;66;88;81;50;54;55;56;63;67;47;78;43;44;46;85;52;80;85;79;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2506;ZUBIZARRETA;ZUBIZARRETA;Spain;187;86;L;R;GK; GK;2;30;95;89;69;69;91;79;51;50;54;63;58;63;44;86;42;48;46;83;52;87;94;84;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2530;WALTER MEEUWS;MEEUWS;Belgium;185;79;R;R;CWP; CWP CB;2;60;87;89;84;81;87;82;81;78;75;74;74;75;66;84;68;72;85;83;78;90;50;84;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2531;MIKEL ARTETA;ARTETA;Spain;176;69;R;R;CMF; DMF CMF LMF RMF AMF;0;76;73;79;84;77;78;81;86;78;89;85;89;80;74;80;83;87;68;78;87;80;45;90;5;6;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2536;GATTUSO;GATTUSO;Italy;177;77;R;R;DMF; DMF CMF;1;68;85;85;96;82;89;83;76;79;79;79;77;77;69;84;68;74;79;81;78;97;50;88;8;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2542;S. SANTARINI;SANTARINI;Italy;180;76;R;R;CWP; CWP CB;1;68;86;84;84;76;84;76;78;73;79;77;80;77;64;82;63;70;82;87;80;84;50;85;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2560;BOBBY MOORE;MOORE;England;182;80;R;R;CB; CWP CB RB DMF;2;71;99;85;89;79;97;78;83;77;87;80;90;82;72;85;76;79;85;85;87;95;55;96;7;7;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2576;JOSEPH YOBO;YOBO;Nigeria;188;84;R;R;CB; CB RB;1;63;83;87;84;83;83;84;76;78;75;76;74;75;66;81;64;65;82;85;76;82;50;84;7;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2579;GABRIEL HEINZE;HEINZE;Argentina;179;74;L;R;CB; CB LB;1;68;85;85;86;79;86;80;72;73;76;83;83;83;68;85;78;78;85;88;77;85;50;82;7;5;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2585;MAXWELL;MAXWELL;Brazil;177;78;L;R;LB; LB LMF;1;77;68;77;87;86;79;85;82;83;79;77;81;83;74;86;77;81;71;72;83;78;40;82;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2586;IBRAHIMOVIĆ;IBRAHIMOVIC;Sweden;195;94;R;R;CF; SS CF;1;94;33;96;84;85;84;84;93;84;86;83;85;78;89;94;83;79;83;84;95;78;50;77;7;6;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0
2593;TOMAS BROLIN;BROLIN;Sweden;178;78;R;R;SS; CMF AMF LWF RWF SS CF;1;86;48;84;83;83;82;87;91;86;86;83;84;80;84;85;77;81;81;82;88;79;45;82;7;6;5;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2612;PUSCEDDU;PUSCEDDU;Italy;179;74;L;R;LB; LB;1;77;66;82;84;84;78;79;78;76;77;79;81;84;71;91;77;79;69;69;77;79;40;79;6;4;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2622;FRIEDL KONCILIA;KONCILIA;Austria;181;81;R;R;GK; GK;2;30;87;87;69;69;90;84;53;55;56;59;59;66;45;85;44;49;46;90;51;84;90;84;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2660;W. VAN MOER;VAN MOER;Belgium;168;68;R;R;CMF; CB DMF CMF AMF SS;1;80;71;83;91;83;85;86;86;81;89;82;87;79;78;87;78;82;78;80;87;90;45;91;7;6;5;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
2667;A. CATTANI;CATTANI;Italy;177;78;R;R;CB; CB LB RB;2;64;84;86;82;79;82;78;76;74;76;73;77;72;66;84;66;67;82;84;76;86;50;80;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2674;UWE SEELER;SEELER;Germany;170;76;R;R;CF; AMF SS CF;2;96;46;89;88;83;93;86;83;84;82;79;80;78;94;87;70;77;98;98;86;89;50;85;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2696;DUDU GEORGESCU;GEORGESCU;Romania;182;73;R;R;CF; CF;1;93;37;85;83;81;95;83;81;83;76;72;72;71;89;83;71;74;91;93;82;83;50;74;6;8;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2699;TYMOSHCHUK;TYMOSHCHUK;Ukraine;181;74;R;R;DMF; CWP CB RB DMF CMF;2;67;82;83;89;78;84;75;78;76;80;84;79;84;69;86;76;77;78;83;80;84;50;86;7;6;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2714;DAVID RAYA;RAYA;Spain;183;80;R;R;GK; GK;1;34;87;84;68;67;93;77;62;54;67;66;76;77;44;82;45;48;44;84;67;84;86;78;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2751;E. P. GRAAFLAND;GRAAFLAND;Netherlands;184;81;R;R;GK; GK;2;30;91;84;66;66;92;78;48;53;56;62;61;69;47;86;44;45;48;87;54;77;87;80;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2900;DENIS LAW;DENIS LAW;Scotland;176;71;R;R;CF; SS CF;1;97;48;78;86;84;95;86;85;84;84;78;80;76;93;83;76;78;95;97;86;84;50;84;6;7;6;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2991;UJFALUŠI;UJFALUSI;Czech Republic;185;76;R;R;CB; CB LB RB;2;68;85;85;84;78;84;76;75;77;75;74;76;78;69;83;68;71;82;84;74;86;50;84;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3054;PAVEL NEDVED;NEDVED;Czech Republic;177;70;R;R;AMF; CMF LMF RMF AMF;2;86;61;82;97;84;85;86;88;89;88;87;89;88;86;93;81;84;77;80;89;91;45;90;8;8;8;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
3113;YURI VOINOV;VOINOV;Russia;174;72;R;R;CMF; LB RB DMF CMF AMF;2;77;76;84;94;82;84;80;82;76;89;82;91;84;73;92;78;76;76;76;85;87;40;91;6;6;6;0;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3176;M. SCHWARZER;SCHWARZER;Australia;194;88;R;R;GK; GK;2;30;85;88;69;64;88;72;50;52;54;56;62;67;44;81;44;44;55;77;47;76;85;76;6;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3191;PETR ČECH;CECH;Czech Republic;196;92;L;R;GK; GK;1;30;94;91;65;66;95;74;50;52;58;66;60;68;44;85;44;44;47;85;62;78;95;75;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3200;J. A. BELL;BELL;Cameroon;178;77;R;R;GK; GK;1;35;87;83;70;72;91;88;59;69;60;64;63;72;45;81;45;47;50;93;60;86;88;75;7;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3214;ÉRIC ABIDAL;ABIDAL;France;186;75;L;R;LB; CB LB LMF;1;70;81;84;90;85;82;83;79;82;79;78;84;82;66;81;66;71;78;90;78;82;50;85;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3268;CRIS;CRIS;Brazil;183;78;R;R;CB; CB;1;64;85;85;82;78;84;77;71;75;73;73;72;73;67;83;64;64;85;90;74;84;50;82;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3275;MIYAMOTO;MIYAMOTO;Japan;176;72;R;R;CWP; CWP CB DMF;1;62;80;81;83;75;80;78;72;73;74;75;77;76;67;80;66;69;81;82;78;81;50;83;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305;KAMAMOTO;KAMAMOTO;Japan;179;78;R;R;CF; SS CF;1;88;40;84;82;82;86;83;81;79;79;77;75;73;88;91;75;72;91;85;83;84;50;79;6;7;7;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3348;YUTAKA AKITA;AKITA;Japan;180;75;R;R;CB; CB;1;62;84;86;81;74;84;76;69;71;72;77;71;79;62;83;62;64;86;83;71;82;50;83;7;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3497;DIEGO FORLÁN;FORLAN;Uruguay;179;77;R;R;CF; LWF RWF SS CF;1;92;48;82;86;85;88;87;85;85;82;80;84;85;91;89;82;85;78;83;88;85;50;84;7;7;7;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3498;DAVID O'LEARY;O LEARY;Ireland;185;83;R;R;CB; CWP CB LB RB;2;60;88;86;84;85;88;79;75;78;78;77;79;76;66;82;64;68;86;85;76;85;50;86;8;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3503;HANNU TURUNEN;TURUNEN;Finland;173;63;R;R;DMF; CB DMF;1;66;81;82;84;82;83;80;80;78;80;75;79;77;69;82;67;72;84;84;77;83;50;82;6;6;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3507;WAYNE BRIDGE;BRIDGE;England;178;76;L;R;LB; LB LMF;1;74;70;80;89;83;74;80;76;80;76;77;82;84;68;80;72;75;69;78;78;77;45;80;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
